codigo,codigo_pai,nome,situacao,nivel,tem_filhos,caminho
12226,50,Notificação,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Voluntária > Notificação
12227,50,Interpelação,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Voluntária > Interpelação
12228,50,Protesto,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Voluntária > Protesto
12229,50,Protesto formado a bordo,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Voluntária > Protesto formado a bordo
12230,1386,Guarda c/c destituição do poder familiar,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Guarda c/c destituição do poder familiar
12231,155,Cumprimento de sentença - Lei Arbitral (Lei 9.307/1996),A,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Cumprimento de Sentença/Decisão > Cumprimento de sentença - Lei Arbitral (Lei 9.307/1996)
12232,214,Ação de Partilha,I,3,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Ação de Partilha
12233,50,Tutela Cível,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Voluntária > Tutela Cível
12234,50,Curatela,I,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Voluntária > Curatela
12246,155,Cumprimento de Sentença de Obrigação de Prestar Alimentos,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Cumprimento de Sentença/Decisão > Cumprimento de Sentença de Obrigação de Prestar Alimentos
12247,159,Execução Extrajudicial de Alimentos,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Execução > Execução de Título Extrajudicial > Execução Extrajudicial de Alimentos
12248,1198,Pedido de Cooperação Judiciária,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Pedido de Cooperação Judiciária
12249,1310,Suspensão em IRDR,I,2,False,SUPREMO TRIBUNAL FEDERAL > Suspensão em IRDR
12250,5,Suspensão em IRDR,I,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Suspensão em IRDR
12251,1111,Execução de Título Judicial - CEJUSC,I,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Execução > Execução de Título Judicial > Execução de Título Judicial - CEJUSC
12357,237,Pedido de Efeito Suspensivo à Apelação,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Atos e expedientes > Pedido de Efeito Suspensivo à Apelação
12369,50,Tomada de Decisão Apoiada,I,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Voluntária > Tomada de Decisão Apoiada
12370,62,Tomada de Decisão Apoiada,A,6,False,"PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos > Tomada de Decisão Apoiada"
12371,50,Alteração de Regime de Bens,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Voluntária > Alteração de Regime de Bens
12372,50,Divórcio Consensual,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Voluntária > Divórcio Consensual
12373,50,Divórcio Litigioso,I,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Voluntária > Divórcio Litigioso
12374,50,Homologação da Transação Extrajudicial,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Voluntária > Homologação da Transação Extrajudicial
12375,27,Reclamação,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Contenciosa > Reclamação
12376,27,Regulação de Avaria Grossa,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Contenciosa > Regulação de Avaria Grossa
12377,11534,Prestação de Contas Anual,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Partidos Políticos > Prestação de Contas Anual
12386,10969,Incidente de Impedimento Infância e Juventude,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Incidentes > Incidente de Impedimento Infância e Juventude
12388,10969,Incidente de Suspeição Infância e Juventude,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Incidentes > Incidente de Suspeição Infância e Juventude
12389,62,Ação de Partilha,A,6,False,"PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos > Ação de Partilha"
12390,62,ação de partilha,I,6,False,"PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos > ação de partilha"
12391,1070,Incidente de Uniformização de Jurisprudência,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes Trabalhistas > Incidente de Uniformização de Jurisprudência
12394,285,Revisão Criminal,A,4,False,PROCESSO CRIMINAL > Processo Especial > Processo Especial do Código de Processo Penal > Revisão Criminal
12423,12071,Medidas Protetivas de Urgência (Lei Maria da Penha) - Infracional,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Procedimentos Cautelares > Medidas Protetivas de Urgência (Lei Maria da Penha) - Infracional
12424,12071,Medidas de Proteção à Pessoa Idosa - Infracional,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Procedimentos Cautelares > Medidas de Proteção à Pessoa Idosa - Infracional
12464,11427,Corregedoria Eleitoral,A,2,True,PROCESSO ELEITORAL > Corregedoria Eleitoral
12465,12464,Petição Corregedoria,A,3,False,PROCESSO ELEITORAL > Corregedoria Eleitoral > Petição Corregedoria
12466,12464,Inquérito Administrativo,A,3,False,PROCESSO ELEITORAL > Corregedoria Eleitoral > Inquérito Administrativo
12541,27,Divórcio Litigioso,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Contenciosa > Divórcio Litigioso
12549,11540,Cancelamento de Inscrição Eleitoral (CIE),A,3,False,PROCESSO ELEITORAL > Procedimentos Administrativos da Justiça Eleitoral > Cancelamento de Inscrição Eleitoral (CIE)
12550,11529,Composição de Mesa Receptora,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Realização de Eleição > Composição de Mesa Receptora
12551,11540,Descarte de Material,I,3,False,PROCESSO ELEITORAL > Procedimentos Administrativos da Justiça Eleitoral > Descarte de Material
12552,11427,Direitos Políticos,A,2,False,PROCESSO ELEITORAL > Direitos Políticos
12553,11540,Duplicidade/Pluralidade de Inscrições - Coincidências,A,3,False,PROCESSO ELEITORAL > Procedimentos Administrativos da Justiça Eleitoral > Duplicidade/Pluralidade de Inscrições - Coincidências
12554,11534,Filiação Partidária,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Partidos Políticos > Filiação Partidária
12555,11529,Impugnação à Composição de Junta Eleitoral,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Realização de Eleição > Impugnação à Composição de Junta Eleitoral
12556,11529,Impugnação Perante as Juntas Eleitorais,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Realização de Eleição > Impugnação Perante as Juntas Eleitorais
12557,11540,Recurso/Impugnação de Alistamento Eleitoral,A,3,False,PROCESSO ELEITORAL > Procedimentos Administrativos da Justiça Eleitoral > Recurso/Impugnação de Alistamento Eleitoral
12558,11529,Registro de Debates,I,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Realização de Eleição > Registro de Debates
12559,11540,Regularização de Situação do Eleitor,A,3,False,PROCESSO ELEITORAL > Procedimentos Administrativos da Justiça Eleitoral > Regularização de Situação do Eleitor
12560,11534,Lista de Apoiamento para Criação de Partido Político,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Partidos Políticos > Lista de Apoiamento para Criação de Partido Político
12561,11529,Notícia de Irregularidade em Propaganda Eleitoral,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Realização de Eleição > Notícia de Irregularidade em Propaganda Eleitoral
12562,11540,PET-ADM,A,3,False,PROCESSO ELEITORAL > Procedimentos Administrativos da Justiça Eleitoral > PET-ADM
12613,11099,Pedido de Conciliação Pré-Processual,I,2,False,PROCEDIMENTOS PRÉ-PROCESSUAIS DE RESOLUÇÃO CONSENSUAL DE CONFLITOS > Pedido de Conciliação Pré-Processual
12625,11529,Direito de Resposta,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Realização de Eleição > Direito de Resposta
12626,11547,Agravo em Recurso Especial Eleitoral,A,3,False,PROCESSO ELEITORAL > Recursos Eleitorais > Agravo em Recurso Especial Eleitoral
12627,11525,Ação Rescisória Eleitoral,A,3,False,PROCESSO ELEITORAL > Processos Cíveis-Eleitorais > Ação Rescisória Eleitoral
12628,11534,Ação de Justificação de Desfiliação Partidária/Perda de Cargo Eletivo,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Partidos Políticos > Ação de Justificação de Desfiliação Partidária/Perda de Cargo Eletivo
12629,11534,Pedido de Novas Eleições,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Partidos Políticos > Pedido de Novas Eleições
12630,11529,Representação Especial,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Realização de Eleição > Representação Especial
12631,11534,Requerimento de Regularização de Omissão de Prestação de Contas Anual,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Partidos Políticos > Requerimento de Regularização de Omissão de Prestação de Contas Anual
12632,11534,Requerimento de Regularização de Omissão de Prestação de Contas Anual,I,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Partidos Políticos > Requerimento de Regularização de Omissão de Prestação de Contas Anual
12633,11529,Requerimento de Regularização de Omissão de Prestação de Contas Eleitorais,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Realização de Eleição > Requerimento de Regularização de Omissão de Prestação de Contas Eleitorais
12727,385,Execução de Pena de Multa,A,2,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Execução de Pena de Multa
12728,385,Transferência Entre Estabelecimentos Penais,A,2,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Transferência Entre Estabelecimentos Penais
12729,385,Execução de Medidas Alternativas no Juízo Comum,A,2,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Execução de Medidas Alternativas no Juízo Comum
12760,1071,Recurso de Julgamento Parcial ,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Recursos > Recursos Trabalhistas > Recurso de Julgamento Parcial 
12761,27,Homologação do Penhor Legal,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Contenciosa > Homologação do Penhor Legal
12762,50,Extinção Consensual de União Estável,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Voluntária > Extinção Consensual de União Estável
12763,27,Reconhecimento e Extinção de União Estável,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Contenciosa > Reconhecimento e Extinção de União Estável
12764,27,Separação Contenciosa,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Contenciosa > Separação Contenciosa
12775,1310,Ação Direta de Inconstitucionalidade por Omissão,A,2,False,SUPREMO TRIBUNAL FEDERAL > Ação Direta de Inconstitucionalidade por Omissão
12776,1310,Arguição de Impedimento,A,2,False,SUPREMO TRIBUNAL FEDERAL > Arguição de Impedimento
12777,1310,Exceção de Incompetência,A,2,False,SUPREMO TRIBUNAL FEDERAL > Exceção de Incompetência
12778,1310,Exceção de Litispendência,A,2,False,SUPREMO TRIBUNAL FEDERAL > Exceção de Litispendência
12779,1310,Proposta de Súmula Vinculante,A,2,False,SUPREMO TRIBUNAL FEDERAL > Proposta de Súmula Vinculante
12780,1310,Admissão de Assistente,A,2,False,SUPREMO TRIBUNAL FEDERAL > Admissão de Assistente
12781,1310,Impugnação ao Valor da Causa,A,2,False,SUPREMO TRIBUNAL FEDERAL > Impugnação ao Valor da Causa
12782,1310,Incidente de Falsidade,A,2,False,SUPREMO TRIBUNAL FEDERAL > Incidente de Falsidade
12783,1310,Oposição,A,2,False,SUPREMO TRIBUNAL FEDERAL > Oposição
12784,1310,Suspeição de Perito,A,2,False,SUPREMO TRIBUNAL FEDERAL > Suspeição de Perito
12785,1310,Embargos à Execução,A,2,False,SUPREMO TRIBUNAL FEDERAL > Embargos à Execução
12786,1310,Cumprimento de Sentença,A,2,True,SUPREMO TRIBUNAL FEDERAL > Cumprimento de Sentença
12787,12786,Execução contra a Fazenda Pública,I,3,False,SUPREMO TRIBUNAL FEDERAL > Cumprimento de Sentença > Execução contra a Fazenda Pública
12788,1310,Execução contra a Fazenda Pública,A,2,False,SUPREMO TRIBUNAL FEDERAL > Execução contra a Fazenda Pública
12789,1310,Execução de Pena,A,2,False,SUPREMO TRIBUNAL FEDERAL > Execução de Pena
12790,1310,Extensão,A,2,False,SUPREMO TRIBUNAL FEDERAL > Extensão
12791,1310,Incidente de Assunção de Competência,A,2,False,SUPREMO TRIBUNAL FEDERAL > Incidente de Assunção de Competência
14123,316,Destinação de Bens Apreendidos,A,3,False,PROCESSO CRIMINAL > Questões e Processos Incidentes > Destinação de Bens Apreendidos
14208,11534,Suspensão de Órgão Partidário,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Partidos Políticos > Suspensão de Órgão Partidário
14209,11547,Recurso Criminal Eleitoral,A,3,False,PROCESSO ELEITORAL > Recursos Eleitorais > Recurso Criminal Eleitoral
14671,62,Guarda de Família,A,6,False,"PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos > Guarda de Família"
14676,15195,Pedido de Inclusão no Cadastro de Programa de Apadrinhamento,A,3,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Administrativa > Pedido de Inclusão no Cadastro de Programa de Apadrinhamento
14677,27,Regulamentação da Convivência Familiar,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Contenciosa > Regulamentação da Convivência Familiar
14678,331,Acordo de Não Persecução Penal,A,4,False,PROCESSO CRIMINAL > Questões e Processos Incidentes > Incidentes > Acordo de Não Persecução Penal
14695,1107,Procedimento do Juizado Especial da Fazenda Pública,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimento do Juizado Especial da Fazenda Pública
14696,385,Execução de Medidas Alternativas nos Juizados Especiais,A,2,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Execução de Medidas Alternativas nos Juizados Especiais
14701,292,Habeas Data Criminal,A,4,False,PROCESSO CRIMINAL > Processo Especial > Processo Especial de Leis Esparsas > Habeas Data Criminal
14734,308,Medidas de Proteção - Criança e Adolescente (Lei 13.431) Criminais,A,3,False,PROCESSO CRIMINAL > Medidas Cautelares > Medidas de Proteção - Criança e Adolescente (Lei 13.431) Criminais
14774,200,Agravo de Instrumento em Mandado de Segurança,I,4,False,PROCESSO CÍVEL E DO TRABALHO > Recursos > Agravos > Agravo de Instrumento em Mandado de Segurança
14775,1209,Agravo de Instrumento em Mandado de Segurança,A,5,False,PROCESSO CÍVEL E DO TRABALHO > Recursos > Recursos Trabalhistas > Agravos > Agravo de Instrumento em Mandado de Segurança
14990,62,Classificação de Crédito Público,I,6,False,"PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos > Classificação de Crédito Público"
14991,215,Classificação de Crédito Público,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes > Classificação de Crédito Público
15011,11534,Registro de Federação Partidária,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Partidos Políticos > Registro de Federação Partidária
15090,11547,Recurso,A,3,False,PROCESSO ELEITORAL > Recursos Eleitorais > Recurso
15140,1386,Entrega Voluntária,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Entrega Voluntária
15159,62,Regime Centralizado de Execuções,A,6,False,"PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos > Regime Centralizado de Execuções"
15160,155,Cumprimento Individual de Sentença de Ações Coletivas,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Cumprimento de Sentença/Decisão > Cumprimento Individual de Sentença de Ações Coletivas
15161,155,Cumprimento Individual Provisório de Sentença de Ações Coletivas,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Cumprimento de Sentença/Decisão > Cumprimento Individual Provisório de Sentença de Ações Coletivas
15167,214,Acordo de Não Persecução Cível,A,3,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Acordo de Não Persecução Cível
15170,308,Medidas Protetivas de Urgência - Crianças e Adolescentes (Lei Henry Borel - Lei 14.344/2022) Criminais,A,3,False,PROCESSO CRIMINAL > Medidas Cautelares > Medidas Protetivas de Urgência - Crianças e Adolescentes (Lei Henry Borel - Lei 14.344/2022) Criminais
15171,12071,Medidas Protetivas de Urgência - Crianças e Adolescentes (Lei Henry Borel - Lei 14.344/2022) Infracionais,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Procedimentos Cautelares > Medidas Protetivas de Urgência - Crianças e Adolescentes (Lei Henry Borel - Lei 14.344/2022) Infracionais
15172,12071,Medidas de Proteção - Criança e Adolescente (Lei 13.431) Infracionais,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Procedimentos Cautelares > Medidas de Proteção - Criança e Adolescente (Lei 13.431) Infracionais
15187,1068,Plano Especial de Pagamento Trabalhista,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Execução > Processo de Execução Trabalhista > Plano Especial de Pagamento Trabalhista
15190,1386,Destituição do Poder Familiar,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Destituição do Poder Familiar
15191,1401,Adoção pelo Cadastro,A,5,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Adoção > Adoção pelo Cadastro
15192,1401,Adoção Fora do Cadastro,A,5,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Adoção > Adoção Fora do Cadastro
15193,1401,Adoção Fora do Cadastro c/c Destituição do Poder Familiar,A,5,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Adoção > Adoção Fora do Cadastro c/c Destituição do Poder Familiar
15194,1386,Suspensão do Poder Familiar,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Suspensão do Poder Familiar
15195,547,Seção Administrativa,A,2,True,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Administrativa
15196,15195,Inspeção,A,3,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Administrativa > Inspeção
15215,155,Cumprimento de Sentença contra a Fazenda Pública Mediante Execução Invertida,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Cumprimento de Sentença/Decisão > Cumprimento de Sentença contra a Fazenda Pública Mediante Execução Invertida
15217,62,Procedimento de Repactuação de Dívidas (Superendividamento),A,6,False,"PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos > Procedimento de Repactuação de Dívidas (Superendividamento)"
15224,5,Habeas Corpus Coletivo,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Habeas Corpus Coletivo
15228,5,Queixa-Crime,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Queixa-Crime
15239,1198,Proposta de Anteprojeto de Lei,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Proposta de Anteprojeto de Lei
15240,1198,Auditoria,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Auditoria
15241,1198,Avaliação de Obras,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Avaliação de Obras
15242,1198,Pedido de Esclarecimento,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Pedido de Esclarecimento
15243,1198,Monitoramento de Auditorias e Obras,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Monitoramento de Auditorias e Obras
15303,11525,Representação em Propaganda Partidária,A,3,False,PROCESSO ELEITORAL > Processos Cíveis-Eleitorais > Representação em Propaganda Partidária
15309,214,Medidas Protetivas de Urgência (Lei Maria da Penha) - Cível,A,3,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Medidas Protetivas de Urgência (Lei Maria da Penha) - Cível
15321,11028,Revisão Judicial - RDII,A,2,False,PROCESSO MILITAR > Revisão Judicial - RDII
15323,11529,Reclamação Administrativa Eleitoral,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Realização de Eleição > Reclamação Administrativa Eleitoral
15423,11028,Revisão Judicial - Conselho de Justificação,A,2,False,PROCESSO MILITAR > Revisão Judicial - Conselho de Justificação
15430,155,Cumprimento de Sentença - Reclamação Pré-processual,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Cumprimento de Sentença/Decisão > Cumprimento de Sentença - Reclamação Pré-processual
15532,1070,Incidentes de Superação e Revisão de Precedentes Qualificados,A,4,True,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes Trabalhistas > Incidentes de Superação e Revisão de Precedentes Qualificados
15533,15532,Incidente de Superação e Revisão de Precedentes em Recurso de Revista e Embargos Repetitivos,A,5,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes Trabalhistas > Incidentes de Superação e Revisão de Precedentes Qualificados > Incidente de Superação e Revisão de Precedentes em Recurso de Revista e Embargos Repetitivos
15534,15532,Incidente de Superação e Revisão de Precedentes em Incidente de Assunção de Competência,A,5,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes Trabalhistas > Incidentes de Superação e Revisão de Precedentes Qualificados > Incidente de Superação e Revisão de Precedentes em Incidente de Assunção de Competência
15535,15532,Incidente de Superação e Revisão de Precedente em Incidente de Resolução de Demandas Repetitivas,A,5,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes Trabalhistas > Incidentes de Superação e Revisão de Precedentes Qualificados > Incidente de Superação e Revisão de Precedente em Incidente de Resolução de Demandas Repetitivas
15543,62,Arguição de Descumprimento de Preceito Fundamento Previsto em Constituição Estadual,A,6,False,"PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos > Arguição de Descumprimento de Preceito Fundamento Previsto em Constituição Estadual"
15545,1198,Procedimento Relativo à Posse de Maconha para Consumo Pessoal,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Procedimento Relativo à Posse de Maconha para Consumo Pessoal
15620,1107,Produção Antecipada de Provas,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Produção Antecipada de Provas
15694,11529,Requerimento de Declaração de Elegibilidade,A,3,False,PROCESSO ELEITORAL > Procedimentos Relativos a Realização de Eleição > Requerimento de Declaração de Elegibilidade
15708,1198,Procedimento de Justiça Restaurativa Administrativo,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Procedimento de Justiça Restaurativa Administrativo
15709,11099,Procedimento de Justiça Restaurativa Pré-Processual,A,2,False,PROCEDIMENTOS PRÉ-PROCESSUAIS DE RESOLUÇÃO CONSENSUAL DE CONFLITOS > Procedimento de Justiça Restaurativa Pré-Processual
15710,385,Procedimento de Justiça Restaurativa em Execução Penal,A,2,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Procedimento de Justiça Restaurativa em Execução Penal
15731,155,Cumprimento Coletivo de Sentença em Ações Coletivas,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Cumprimento de Sentença/Decisão > Cumprimento Coletivo de Sentença em Ações Coletivas
15732,155,Cumprimento Coletivo Provisório de Sentença em Ações Coletivas,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Cumprimento de Sentença/Decisão > Cumprimento Coletivo Provisório de Sentença em Ações Coletivas
